2017-7-31,727
2017-8-31,1649
2017-9-31,519
2017-10-31,868
2017-11-31,174
2017-12-31,1901
2017-1-1,361
2017-2-1,255
2017-3-1,1966
2017-4-1,927
2017-5-1,1313
2017-6-1,362
2017-7-1,780
2017-8-1,818
2017-9-1,1728
2017-10-1,1289
2017-11-1,1713
2017-12-1,941
2017-1-2,223
2017-2-2,796
2017-3-2,731
2017-4-2,840
2017-5-2,231
2017-6-2,135
2017-7-2,1632
2017-8-2,1582
2017-9-2,1382
2017-10-2,1250
2017-11-2,644
2017-12-2,852
2017-1-3,1457
2017-2-3,1601
2017-3-3,268
2017-4-3,1033
2017-5-3,773
2017-6-3,1894
2017-7-3,419
2017-8-3,526
2017-9-3,883
2017-10-3,533
2017-11-3,782
2017-12-3,1512
2017-1-4,1436
2017-2-4,825
2017-3-4,1052
2017-4-4,1812
2017-5-4,24
2017-6-4,1845
2017-7-4,1296
2017-8-4,202
2017-9-4,1773
2017-10-4,1758
2017-11-4,305
2017-12-4,677
2017-1-5,1358
2017-2-5,1111
2017-3-5,1281
2017-4-5,1650
2017-5-5,1570
2017-6-5,1980
2017-7-5,253
2017-8-5,327
2017-9-5,359
2017-10-5,1716
2017-11-5,1797
2017-12-5,118
2017-1-6,1718
2017-2-6,1777
2017-3-6,381
2017-4-6,65
2017-5-6,152
2017-6-6,713
2017-7-6,371
2017-8-6,176
2017-9-6,586
2017-10-6,874
2017-11-6,242
2017-12-6,241
2017-1-7,509
2017-2-7,1097
2017-3-7,662
2017-4-7,1248
2017-5-7,242
2017-6-7,1148
2017-7-7,592
2017-8-7,536
2017-9-7,1620
2017-10-7,617
2017-11-7,1229
2017-12-7,1624
2017-1-8,1781
2017-2-8,638
2017-3-8,706
2017-4-8,1561
2017-5-8,350
2017-6-8,547
2017-7-8,458
2017-8-8,1039
2017-9-8,1905
2017-10-8,1981
2017-11-8,468
2017-12-8,414
2017-1-9,1601
2017-2-9,1316
2017-3-9,294
2017-4-9,1967
2017-5-9,1045
2017-6-9,167
2017-7-9,39
2017-8-9,163
2017-9-9,600
2017-10-9,1774
2017-11-9,444
2017-12-9,999
2017-1-10,1525
2017-2-10,80
2017-3-10,1217
2017-4-10,824
2017-5-10,449
2017-6-10,86
2017-7-10,1674
2017-8-10,1257
2017-9-10,185
2017-10-10,1215
2017-11-10,58
2017-12-10,275
2017-1-11,1230
2017-2-11,582
2017-3-11,211
2017-4-11,1037
2017-5-11,270
2017-6-11,962
2017-7-11,591
2017-8-11,28
2017-9-11,661
2017-10-11,1612
2017-11-11,1696
2017-12-11,876
2017-1-12,100
2017-2-12,1958
2017-3-12,1171
2017-4-12,191
2017-5-12,1248
2017-6-12,122
2017-7-12,698
2017-8-12,550
2017-9-12,1758
2017-10-12,1728
2017-11-12,1145
2017-12-12,1742
2017-1-13,1438
2017-2-13,1860
2017-3-13,1473
2017-4-13,477
2017-5-13,1493
2017-6-13,695
2017-7-13,1404
2017-8-13,1213
2017-9-13,32
2017-10-13,1525
2017-11-13,904
2017-12-13,295
2017-1-14,1221
2017-2-14,1848
2017-3-14,168
2017-4-14,84
2017-5-14,620
2017-6-14,91
2017-7-14,838
2017-8-14,1232
2017-9-14,1119
2017-10-14,337
2017-11-14,1566
2017-12-14,432
2017-1-15,1262
2017-2-15,534
2017-3-15,1831
2017-4-15,1637
2017-5-15,694
2017-6-15,102
2017-7-15,1011
2017-8-15,514
2017-9-15,642
2017-10-15,269
2017-11-15,1834
2017-12-15,1547
2017-1-16,1730
2017-2-16,1503
2017-3-16,1041
2017-4-16,606
2017-5-16,411
2017-6-16,297
2017-7-16,737
2017-8-16,102
2017-9-16,15
2017-10-16,1063
2017-11-16,117
2017-12-16,317
2017-1-17,1999
2017-2-17,151
2017-3-17,643
2017-4-17,1538
2017-5-17,782
2017-6-17,1454
2017-7-17,1887
2017-8-17,12
2017-9-17,1912
2017-10-17,922
2017-11-17,1837
2017-12-17,174
2017-1-18,1091
2017-2-18,808
2017-3-18,1718
2017-4-18,1851
2017-5-18,277
2017-6-18,1623
2017-7-18,1852
2017-8-18,1211
2017-9-18,230
2017-10-18,589
2017-11-18,1
2017-12-18,15
2017-1-19,487
2017-2-19,728
2017-3-19,1029
2017-4-19,1921
2017-5-19,1987
2017-6-19,1863
2017-7-19,1327
2017-8-19,1488
2017-9-19,1477
2017-10-19,714
2017-11-19,846
2017-12-19,475
2017-1-20,1082
2017-2-20,1831
2017-3-20,1839
2017-4-20,619
2017-5-20,169
2017-6-20,1647
2017-7-20,1362
2017-8-20,406
2017-9-20,560
2017-10-20,752
2017-11-20,905
2017-12-20,561
2017-1-21,720
2017-2-21,380
2017-3-21,1441
2017-4-21,550
2017-5-21,1339
2017-6-21,1738
2017-7-21,1124
2017-8-21,951
2017-9-21,1005
2017-10-21,940
2017-11-21,989
2017-12-21,625
2017-1-22,1482
2017-2-22,1104
2017-3-22,653
2017-4-22,1380
2017-5-22,1430
2017-6-22,1611
2017-7-22,606
2017-8-22,1058
2017-9-22,1787
2017-10-22,51
2017-11-22,327
2017-12-22,1430
2017-1-23,1622
2017-2-23,747
2017-3-23,1407
2017-4-23,296
2017-5-23,1714
2017-6-23,1205
2017-7-23,949
2017-8-23,1406
2017-9-23,810
2017-10-23,515
2017-11-23,1935
2017-12-23,1588
2017-1-24,1785
2017-2-24,334
2017-3-24,913
2017-4-24,1023
2017-5-24,1476
2017-6-24,1963
2017-7-24,177
2017-8-24,1726
2017-9-24,922
2017-10-24,1707
2017-11-24,1529
2017-12-24,1266
2017-1-25,1627
2017-2-25,1425
2017-3-25,1900
2017-4-25,1248
2017-5-25,1975
2017-6-25,1530
2017-7-25,1757
2017-8-25,1413
2017-9-25,1096
2017-10-25,1016
2017-11-25,92
2017-12-25,905
2017-1-26,1251
2017-2-26,1807
2017-3-26,1730
2017-4-26,1703
2017-5-26,1547
2017-6-26,452
2017-7-26,255
2017-8-26,684
2017-9-26,535
2017-10-26,594
2017-11-26,146
2017-12-26,1790
2017-1-27,36
2017-2-27,47
2017-3-27,505
2017-4-27,607
2017-5-27,1278
2017-6-27,958
2017-7-27,281
2017-8-27,1746
2017-9-27,299
2017-10-27,422
2017-11-27,592
2017-12-27,413
2017-1-28,808
2017-2-28,52
2017-3-28,41
2017-4-28,1791
2017-5-28,1576
2017-6-28,924
2017-7-28,657
2017-8-28,708
2017-9-28,1946
2017-10-28,1958
2017-11-28,632
2017-12-28,263
2017-1-29,1627
2017-2-29,1831
2017-3-29,441
2017-4-29,679
2017-5-29,637
2017-6-29,1100
2017-7-29,637
2017-8-29,909
2017-9-29,1750
2017-10-29,654
2017-11-29,540
2017-12-29,1597
2017-1-30,827
2017-2-30,979
2017-3-30,1046
2017-4-30,139
2017-5-30,1838
2017-6-30,81
2017-7-30,898
2017-8-30,1792
2017-9-30,1221
2017-10-30,697
2017-11-30,293
2017-12-30,813
2017-1-31,206
2017-2-31,929
2017-3-31,693
2017-4-31,351
2017-5-31,816
2017-6-31,194
2017-7-31,238
2017-8-31,1988
2017-9-31,675
2017-10-31,1971
2017-11-31,421
2017-12-31,1980
2017-1-1,1683
2017-2-1,966
2017-3-1,1099
2017-4-1,756
2017-5-1,609
2017-6-1,466
2017-7-1,1668
2017-8-1,1359
2017-9-1,395
2017-10-1,1184
2017-11-1,1928
2017-12-1,1094
2017-1-2,332
2017-2-2,1866
2017-3-2,458
2017-4-2,1266
2017-5-2,1463
2017-6-2,913
2017-7-2,1431
2017-8-2,1286
2017-9-2,1360
2017-10-2,1166
2017-11-2,449
2017-12-2,1122
2017-1-3,1260
2017-2-3,1883
2017-3-3,173
2017-4-3,966
2017-5-3,1706
2017-6-3,946
2017-7-3,474
2017-8-3,708
2017-9-3,1346
2017-10-3,1670
2017-11-3,820
2017-12-3,266
2017-1-4,1069
2017-2-4,1378
2017-3-4,1927
2017-4-4,1038
2017-5-4,884
2017-6-4,1359
2017-7-4,1767
2017-8-4,1978
2017-9-4,30
2017-10-4,921
2017-11-4,191
2017-12-4,890
2017-1-5,1093
2017-2-5,1444
2017-3-5,809
2017-4-5,1507
2017-5-5,40
2017-6-5,523
2017-7-5,222
2017-8-5,647
2017-9-5,150
2017-10-5,1225
2017-11-5,1262
2017-12-5,1382
2017-1-6,969
2017-2-6,1740
2017-3-6,1
2017-4-6,855
2017-5-6,305
2017-6-6,1526
2017-7-6,287
2017-8-6,1863
2017-9-6,979
2017-10-6,966
2017-11-6,478
2017-12-6,1345
2017-1-7,209
2017-2-7,886
2017-3-7,906
2017-4-7,720
2017-5-7,1643
2017-6-7,1606
2017-7-7,442
2017-8-7,1361
2017-9-7,983
2017-10-7,938
2017-11-7,817
2017-12-7,795
2017-1-8,1709
2017-2-8,799
2017-3-8,497
2017-4-8,1795
2017-5-8,742
2017-6-8,1252
2017-7-8,1367
2017-8-8,140
2017-9-8,103
2017-10-8,855
2017-11-8,755
2017-12-8,1052
2017-1-9,856
2017-2-9,445
2017-3-9,262
2017-4-9,997
2017-5-9,650
2017-6-9,789
2017-7-9,65
2017-8-9,705
2017-9-9,1127
2017-10-9,447
2017-11-9,427
2017-12-9,1503
2017-1-10,1276
2017-2-10,265
2017-3-10,675
2017-4-10,1246
2017-5-10,1781
2017-6-10,1803
2017-7-10,1815
2017-8-10,263
2017-9-10,760
2017-10-10,1316
2017-11-10,581
2017-12-10,1777
2017-1-11,533
2017-2-11,1828
2017-3-11,784
2017-4-11,703
2017-5-11,444
2017-6-11,476
2017-7-11,374
2017-8-11,108
2017-9-11,1535
2017-10-11,402
2017-11-11,1935
2017-12-11,441
2017-1-12,1786
2017-2-12,393
2017-3-12,1320
2017-4-12,1414
2017-5-12,944
2017-6-12,1857
2017-7-12,912
2017-8-12,304
2017-9-12,1496
2017-10-12,1691
2017-11-12,706
2017-12-12,826
2017-1-13,216
2017-2-13,1583
2017-3-13,133
2017-4-13,511
2017-5-13,976
2017-6-13,305
2017-7-13,1665
2017-8-13,1206
2017-9-13,1098
2017-10-13,418
2017-11-13,1619
2017-12-13,791
2017-1-14,1024
2017-2-14,467
2017-3-14,850
2017-4-14,1934
2017-5-14,495
2017-6-14,975
2017-7-14,1075
2017-8-14,1694
2017-9-14,1787
2017-10-14,1465
2017-11-14,762
2017-12-14,1639
2017-1-15,1508
2017-2-15,1460
2017-3-15,1682
2017-4-15,586
2017-5-15,1495
2017-6-15,1122
2017-7-15,1935
2017-8-15,1948
2017-9-15,1559
2017-10-15,1119
2017-11-15,1138
2017-12-15,1466
2017-1-16,1373
2017-2-16,750
2017-3-16,60
2017-4-16,1341
2017-5-16,93
2017-6-16,548
2017-7-16,406
2017-8-16,1918
2017-9-16,268
2017-10-16,212
2017-11-16,65
2017-12-16,619
2017-1-17,127
2017-2-17,571
2017-3-17,1114
2017-4-17,42
2017-5-17,1750
2017-6-17,749
2017-7-17,1728
2017-8-17,1261
2017-9-17,1977
2017-10-17,736
2017-11-17,25
2017-12-17,1606
2017-1-18,465
2017-2-18,1783
2017-3-18,1953
2017-4-18,1405
2017-5-18,1626
2017-6-18,1153
2017-7-18,165
2017-8-18,545
2017-9-18,1127
2017-10-18,1780
2017-11-18,431
2017-12-18,380
2017-1-19,183
2017-2-19,1347
2017-3-19,723
2017-4-19,1081
2017-5-19,1063
2017-6-19,1544
2017-7-19,249
2017-8-19,426
2017-9-19,440
2017-10-19,1662
2017-11-19,1291
2017-12-19,1029
2017-1-20,1698
2017-2-20,1598
2017-3-20,978
2017-4-20,1727
2017-5-20,825
2017-6-20,460
2017-7-20,269
2017-8-20,1180
2017-9-20,223
2017-10-20,1347
2017-11-20,402
2017-12-20,165
2017-1-21,1082
2017-2-21,1423
2017-3-21,55
2017-4-21,187
2017-5-21,807
2017-6-21,809
2017-7-21,1330
2017-8-21,91
2017-9-21,111
2017-10-21,1544
2017-11-21,1344
2017-12-21,1075
2017-1-22,1689
2017-2-22,1205
2017-3-22,756
2017-4-22,724
2017-5-22,1217
2017-6-22,1856
2017-7-22,48
2017-8-22,760
2017-9-22,280
2017-10-22,1650
2017-11-22,88
2017-12-22,966
2017-1-23,1067
2017-2-23,1778
2017-3-23,1173
2017-4-23,1843
2017-5-23,1048
2017-6-23,1932
2017-7-23,1576
2017-8-23,763
2017-9-23,1598
2017-10-23,335
2017-11-23,1616
2017-12-23,1857
2017-1-24,980
2017-2-24,166
2017-3-24,1661
2017-4-24,1491
2017-5-24,1933
2017-6-24,1929
2017-7-24,85
2017-8-24,1250
2017-9-24,891
2017-10-24,693
2017-11-24,1288
2017-12-24,288
2017-1-25,786
2017-2-25,57
2017-3-25,559
2017-4-25,827
2017-5-25,910
2017-6-25,226
2017-7-25,1290
2017-8-25,1241
2017-9-25,264
2017-10-25,666
2017-11-25,74
2017-12-25,692
2017-1-26,148
2017-2-26,412
2017-3-26,892
2017-4-26,216
2017-5-26,158
2017-6-26,827
2017-7-26,1159
2017-8-26,42
2017-9-26,839
2017-10-26,163
2017-11-26,1448
2017-12-26,396
2017-1-27,250
2017-2-27,896
2017-3-27,1196
2017-4-27,1678
2017-5-27,1108
2017-6-27,1486
2017-7-27,1437
2017-8-27,1303
2017-9-27,323
2017-10-27,1
2017-11-27,1041
2017-12-27,1845
2017-1-28,1630
2017-2-28,1094
2017-3-28,400
2017-4-28,993
2017-5-28,54
2017-6-28,394
2017-7-28,1204
2017-8-28,1542
2017-9-28,124
2017-10-28,569
2017-11-28,581
2017-12-28,643
2017-1-29,1827
2017-2-29,201
2017-3-29,502
2017-4-29,1023
2017-5-29,38
2017-6-29,1561
2017-7-29,1834
2017-8-29,1101
2017-9-29,205
2017-10-29,900
2017-11-29,732
2017-12-29,1456
2017-1-30,636
2017-2-30,1210
2017-3-30,1917
2017-4-30,593
2017-5-30,477
2017-6-30,1792
2017-7-30,910
2017-8-30,990
2017-9-30,1408
2017-10-30,775
2017-11-30,1889
2017-12-30,69
2017-1-31,1391
2017-2-31,139
2017-3-31,1835
2017-4-31,306
2017-5-31,39
2017-6-31,173
2017-7-31,1069
2017-8-31,1573
2017-9-31,1444
2017-10-31,1827
2017-11-31,195
2017-12-31,1336
2017-1-1,395
2017-2-1,1102
2017-3-1,316
2017-4-1,1007
2017-5-1,1022
2017-6-1,764
2017-7-1,1948
2017-8-1,1008
2017-9-1,1772
2017-10-1,1008
2017-11-1,1790
2017-12-1,1157
2017-1-2,1047
2017-2-2,831
2017-3-2,1086
2017-4-2,1696
2017-5-2,906
2017-6-2,1467
2017-7-2,1814
2017-8-2,190
2017-9-2,1467
2017-10-2,1605
2017-11-2,1511
2017-12-2,383
2017-1-3,653
2017-2-3,1439
2017-3-3,826
2017-4-3,1942
2017-5-3,1929
2017-6-3,1440
2017-7-3,1527
2017-8-3,540
2017-9-3,1886
2017-10-3,443
2017-11-3,1047
2017-12-3,153
2017-1-4,470
2017-2-4,610
2017-3-4,1605
2017-4-4,709
2017-5-4,971
2017-6-4,471
2017-7-4,1242
2017-8-4,332
2017-9-4,842
2017-10-4,420
2017-11-4,1225
2017-12-4,881
2017-1-5,1718
2017-2-5,588
2017-3-5,1351
2017-4-5,1252
2017-5-5,1857
2017-6-5,865
2017-7-5,975
2017-8-5,1430
2017-9-5,1351
2017-10-5,102
2017-11-5,1750
2017-12-5,1788
2017-1-6,747
2017-2-6,72
2017-3-6,1290
2017-4-6,1219
2017-5-6,1717
2017-6-6,1993
2017-7-6,1760
2017-8-6,756
2017-9-6,92
2017-10-6,1693
2017-11-6,1199
2017-12-6,1032
2017-1-7,849
2017-2-7,873
2017-3-7,343
2017-4-7,1933
2017-5-7,444
2017-6-7,856
2017-7-7,486
2017-8-7,25
2017-9-7,364
2017-10-7,0
2017-11-7,332
2017-12-7,1022
2017-1-8,1145
2017-2-8,53
2017-3-8,1709
2017-4-8,895
2017-5-8,747
2017-6-8,508
2017-7-8,1319
2017-8-8,1634
2017-9-8,1136
2017-10-8,1123
2017-11-8,244
2017-12-8,982
2017-1-9,490
2017-2-9,1375
2017-3-9,546
2017-4-9,439
2017-5-9,1048
2017-6-9,565
2017-7-9,962
2017-8-9,1168
2017-9-9,1719
2017-10-9,1469
2017-11-9,1982
2017-12-9,113
2017-1-10,1287
2017-2-10,340
2017-3-10,766
2017-4-10,1633
2017-5-10,290
2017-6-10,321
2017-7-10,636
2017-8-10,677
2017-9-10,1995
2017-10-10,906
2017-11-10,1463
2017-12-10,1249
2017-1-11,1620
2017-2-11,56
2017-3-11,133
2017-4-11,1566
2017-5-11,1955
2017-6-11,57
2017-7-11,1421
2017-8-11,461
2017-9-11,501
2017-10-11,660
2017-11-11,916
2017-12-11,1163
2017-1-12,738
2017-2-12,1378
2017-3-12,1397
2017-4-12,1334
2017-5-12,1588
2017-6-12,1499
2017-7-12,470
2017-8-12,1199
2017-9-12,115
2017-10-12,366
2017-11-12,1465
2017-12-12,1232
2017-1-13,1874
2017-2-13,1078
2017-3-13,337
2017-4-13,800
2017-5-13,848
2017-6-13,1993
2017-7-13,1958
2017-8-13,757
2017-9-13,1671
2017-10-13,1058
2017-11-13,682
2017-12-13,617
2017-1-14,1065
2017-2-14,706
2017-3-14,1820
2017-4-14,1312
2017-5-14,204
2017-6-14,1602
2017-7-14,1197
2017-8-14,136
2017-9-14,643
2017-10-14,1116
2017-11-14,978
2017-12-14,306
2017-1-15,624
2017-2-15,1115
2017-3-15,473
2017-4-15,160
2017-5-15,678
2017-6-15,336
2017-7-15,719
2017-8-15,608
2017-9-15,1188
2017-10-15,1782
2017-11-15,321
2017-12-15,616
2017-1-16,223
2017-2-16,712
2017-3-16,1186
2017-4-16,1170
2017-5-16,766
2017-6-16,1042
2017-7-16,268
2017-8-16,458
2017-9-16,876
2017-10-16,662
2017-11-16,1946
2017-12-16,981
2017-1-17,1753
2017-2-17,704
2017-3-17,838
2017-4-17,597
2017-5-17,322
2017-6-17,1595
2017-7-17,911
2017-8-17,1115
2017-9-17,387
2017-10-17,1221
2017-11-17,237
2017-12-17,604
2017-1-18,1578
2017-2-18,640
2017-3-18,1864
2017-4-18,566
2017-5-18,1694
2017-6-18,1931
2017-7-18,1365
2017-8-18,756
2017-9-18,1184
2017-10-18,65
2017-11-18,1106
2017-12-18,1265
2017-1-19,0
2017-2-19,1984
2017-3-19,389
2017-4-19,1402
2017-5-19,1411
2017-6-19,957
2017-7-19,1807
2017-8-19,407
2017-9-19,227
2017-10-19,1686
2017-11-19,1943
2017-12-19,1035
2017-1-20,1112
2017-2-20,231
2017-3-20,677
2017-4-20,1049
2017-5-20,1206
2017-6-20,401
2017-7-20,1435
2017-8-20,1546
2017-9-20,1959
2017-10-20,1576
2017-11-20,811
2017-12-20,1708
2017-1-21,90
2017-2-21,1164
2017-3-21,597
2017-4-21,1725
2017-5-21,107
2017-6-21,1883
2017-7-21,415
2017-8-21,377
2017-9-21,1094
2017-10-21,1380
2017-11-21,1355
2017-12-21,1168
2017-1-22,934
2017-2-22,383
2017-3-22,611
2017-4-22,316
2017-5-22,403
2017-6-22,1948
2017-7-22,200
2017-8-22,1041
2017-9-22,1660
2017-10-22,1273
2017-11-22,1723
2017-12-22,1189
2017-1-23,32
2017-2-23,1223
2017-3-23,1787
2017-4-23,178
2017-5-23,739
2017-6-23,1503
2017-7-23,1137
2017-8-23,890
2017-9-23,463
2017-10-23,177
2017-11-23,1801
2017-12-23,203
2017-1-24,1913
2017-2-24,830
2017-3-24,1314
2017-4-24,99
2017-5-24,998
2017-6-24,103
2017-7-24,598
2017-8-24,117
2017-9-24,1790
2017-10-24,868
2017-11-24,1374
2017-12-24,1692
2017-1-25,448
2017-2-25,106
2017-3-25,1184
2017-4-25,848
2017-5-25,1926
2017-6-25,567
2017-7-25,235
2017-8-25,407
2017-9-25,1977
2017-10-25,1471
2017-11-25,1205
2017-12-25,30
2017-1-26,920
2017-2-26,845
2017-3-26,1458
2017-4-26,759
2017-5-26,598
2017-6-26,1042
2017-7-26,808
2017-8-26,277
2017-9-26,66
2017-10-26,1633
2017-11-26,1505
2017-12-26,278
2017-1-27,1290
2017-2-27,1311
2017-3-27,1440
2017-4-27,17
2017-5-27,402
2017-6-27,869
2017-7-27,1543
2017-8-27,848
2017-9-27,226
2017-10-27,760
2017-11-27,57
2017-12-27,863
2017-1-28,1646
2017-2-28,490
2017-3-28,668
2017-4-28,1526
2017-5-28,1386
2017-6-28,610
2017-7-28,1649
2017-8-28,339
2017-9-28,813
2017-10-28,1162
2017-11-28,358
2017-12-28,220
2017-1-29,437
2017-2-29,1815
2017-3-29,875
2017-4-29,372
2017-5-29,876
2017-6-29,1390
2017-7-29,1429
2017-8-29,555
2017-9-29,10
2017-10-29,1077
2017-11-29,784
2017-12-29,1275
2017-1-30,1435
2017-2-30,1976
2017-3-30,840
2017-4-30,48
2017-5-30,529
2017-6-30,190
2017-7-30,633
2017-8-30,1367
2017-9-30,637
2017-10-30,1323
2017-11-30,1445
2017-12-30,1003
2017-1-31,1994
2017-2-31,86
2017-3-31,1734
2017-4-31,1452
2017-5-31,1275
2017-6-31,541
2017-7-31,1925
2017-8-31,1201
2017-9-31,855
2017-10-31,1304
2017-11-31,378
2017-12-31,1391
2017-1-1,433
2017-2-1,1260
2017-3-1,725
2017-4-1,826
2017-5-1,125
2017-6-1,690
2017-7-1,189
2017-8-1,1707
2017-9-1,1935
2017-10-1,1847
2017-11-1,1719
2017-12-1,883
2017-1-2,614
2017-2-2,1428
2017-3-2,313
2017-4-2,48
2017-5-2,26
2017-6-2,640
2017-7-2,1727
2017-8-2,1709
2017-9-2,466
2017-10-2,565
2017-11-2,1965
2017-12-2,1887
2017-1-3,473
2017-2-3,976
2017-3-3,1750
2017-4-3,653
2017-5-3,1953
2017-6-3,1229
2017-7-3,509
2017-8-3,1343
2017-9-3,600
2017-10-3,771
2017-11-3,1611
2017-12-3,778
2017-1-4,763
2017-2-4,188
2017-3-4,1568
2017-4-4,1002
2017-5-4,1960
2017-6-4,968
2017-7-4,1373
2017-8-4,1666
2017-9-4,360
2017-10-4,418
2017-11-4,385
2017-12-4,1
2017-1-5,1485
2017-2-5,1619
2017-3-5,946
2017-4-5,613
2017-5-5,696
2017-6-5,389
2017-7-5,894
2017-8-5,804
2017-9-5,1119
2017-10-5,219
2017-11-5,627
2017-12-5,88
2017-1-6,461
2017-2-6,1295
2017-3-6,652
2017-4-6,1643
2017-5-6,90
2017-6-6,747
2017-7-6,1965
2017-8-6,1124
2017-9-6,284
2017-10-6,525
2017-11-6,1953
2017-12-6,1792
2017-1-7,110
2017-2-7,197
2017-3-7,497
2017-4-7,805
2017-5-7,112
2017-6-7,1856
2017-7-7,1256
2017-8-7,1730
2017-9-7,1231
2017-10-7,1034
2017-11-7,501
2017-12-7,171
2017-1-8,438
2017-2-8,656
2017-3-8,1265
2017-4-8,1236
2017-5-8,469
2017-6-8,1924
2017-7-8,386
2017-8-8,972
2017-9-8,802
2017-10-8,1652
2017-11-8,1471
2017-12-8,1580
2017-1-9,925
2017-2-9,380
2017-3-9,708
2017-4-9,1599
2017-5-9,137
2017-6-9,1867
2017-7-9,728
2017-8-9,1812
2017-9-9,1831
2017-10-9,1684
2017-11-9,1293
2017-12-9,658
2017-1-10,1140
2017-2-10,887
2017-3-10,1688
2017-4-10,77
2017-5-10,1559
2017-6-10,959
2017-7-10,530
2017-8-10,630
2017-9-10,676
2017-10-10,140
2017-11-10,638
2017-12-10,391
2017-1-11,1860
2017-2-11,276
2017-3-11,60
2017-4-11,94
2017-5-11,328
2017-6-11,437
2017-7-11,1053
2017-8-11,1385
2017-9-11,139
2017-10-11,927
2017-11-11,728
2017-12-11,196
2017-1-12,1304
2017-2-12,368
2017-3-12,396
2017-4-12,975
2017-5-12,813
2017-6-12,1183
2017-7-12,391
2017-8-12,148
2017-9-12,1646
2017-10-12,333
2017-11-12,1559
2017-12-12,1127
2017-1-13,1773
2017-2-13,601
2017-3-13,207
2017-4-13,495
2017-5-13,552
2017-6-13,835
2017-7-13,460
2017-8-13,1652
2017-9-13,1171
2017-10-13,595
2017-11-13,1720
2017-12-13,1273
2017-1-14,88
2017-2-14,1467
2017-3-14,1375
2017-4-14,1163
2017-5-14,1612
2017-6-14,474
2017-7-14,1649
2017-8-14,1930
2017-9-14,628
2017-10-14,1395
2017-11-14,583
2017-12-14,1833
2017-1-15,1127
2017-2-15,45
2017-3-15,1000
2017-4-15,1985
2017-5-15,1990
2017-6-15,1772
2017-7-15,638
2017-8-15,1771
2017-9-15,793
2017-10-15,1696
2017-11-15,373
2017-12-15,61
2017-1-16,908
2017-2-16,716
2017-3-16,1300
2017-4-16,739
2017-5-16,827
2017-6-16,1497
2017-7-16,1872
2017-8-16,578
2017-9-16,1289
2017-10-16,1772
2017-11-16,1693
2017-12-16,1658
2017-1-17,999
2017-2-17,1478
2017-3-17,1366
2017-4-17,1610
2017-5-17,642
2017-6-17,1995
2017-7-17,1567
2017-8-17,1577
2017-9-17,1854
2017-10-17,454
2017-11-17,1992
2017-12-17,1602
2017-1-18,226
2017-2-18,1994
2017-3-18,1045
2017-4-18,1374
2017-5-18,548
2017-6-18,1883
2017-7-18,444
2017-8-18,1881
2017-9-18,1975
2017-10-18,670
2017-11-18,847
2017-12-18,318
2017-1-19,98
2017-2-19,1967
2017-3-19,1594
2017-4-19,1572
2017-5-19,67
2017-6-19,1138
2017-7-19,991
2017-8-19,1789
2017-9-19,1268
2017-10-19,460
2017-11-19,512
2017-12-19,300
2017-1-20,812
2017-2-20,434
2017-3-20,1677
2017-4-20,1575
2017-5-20,617
2017-6-20,1890
2017-7-20,47
2017-8-20,990
2017-9-20,1340
2017-10-20,705
2017-11-20,484
2017-12-20,1643
2017-1-21,1814
2017-2-21,564
2017-3-21,1500
2017-4-21,298
2017-5-21,1682
2017-6-21,1875
2017-7-21,370
2017-8-21,923
2017-9-21,498
2017-10-21,1051
2017-11-21,864
2017-12-21,677
2017-1-22,1023
2017-2-22,260
2017-3-22,764
2017-4-22,1117
2017-5-22,1467
2017-6-22,770
2017-7-22,919
2017-8-22,855
2017-9-22,297
2017-10-22,1727
2017-11-22,665
2017-12-22,300
2017-1-23,1888
2017-2-23,969
2017-3-23,1813
2017-4-23,398
2017-5-23,1244
2017-6-23,359
2017-7-23,850
2017-8-23,456
2017-9-23,1605
2017-10-23,1810
2017-11-23,428
2017-12-23,1913
2017-1-24,420
2017-2-24,882
2017-3-24,1032
2017-4-24,1266
2017-5-24,387
2017-6-24,631
2017-7-24,1464
2017-8-24,1501
2017-9-24,1380
2017-10-24,585
2017-11-24,702
2017-12-24,1073
2017-1-25,1653
2017-2-25,594
2017-3-25,227
2017-4-25,388
2017-5-25,1954
2017-6-25,1802
2017-7-25,1866
2017-8-25,1168
2017-9-25,1147
2017-10-25,371
2017-11-25,1137
2017-12-25,633
2017-1-26,312
2017-2-26,1862
2017-3-26,1320
2017-4-26,1101
2017-5-26,555
2017-6-26,685
2017-7-26,86
2017-8-26,1117
2017-9-26,741
2017-10-26,1763
2017-11-26,648
2017-12-26,1932
2017-1-27,667
2017-2-27,953
2017-3-27,1146
2017-4-27,213
2017-5-27,1594
2017-6-27,1707
2017-7-27,75
2017-8-27,1266
2017-9-27,729
2017-10-27,482
2017-11-27,508
2017-12-27,1802
2017-1-28,494
2017-2-28,571
2017-3-28,506
2017-4-28,698
2017-5-28,1955
2017-6-28,1144
2017-7-28,444
2017-8-28,1224
2017-9-28,778
2017-10-28,101
2017-11-28,31
2017-12-28,740
2017-1-29,303
2017-2-29,925
2017-3-29,528
2017-4-29,559
2017-5-29,589
2017-6-29,270
2017-7-29,1849
2017-8-29,912
2017-9-29,788
2017-10-29,1563
2017-11-29,400
2017-12-29,1541
2017-1-30,1514
2017-2-30,1505
2017-3-30,44
2017-4-30,711
2017-5-30,1375
2017-6-30,284
2017-7-30,106
2017-8-30,258
2017-9-30,1397
