10000,JEwcI,2017-9-25,987
10000,JEwcI,2017-10-25,761
10000,JEwcI,2017-11-25,493
10000,JEwcI,2017-12-25,217
10000,JEwcI,2017-1-26,1501
10000,JEwcI,2017-2-26,1482
10000,JEwcI,2017-3-26,1447
10000,JEwcI,2017-4-26,1665
10000,JEwcI,2017-5-26,753
10000,JEwcI,2017-6-26,104
10000,JEwcI,2017-7-26,1084
10000,JEwcI,2017-8-26,1095
10000,JEwcI,2017-9-26,1525
10000,JEwcI,2017-10-26,221
10000,JEwcI,2017-11-26,1964
10000,JEwcI,2017-12-26,1781
10000,JEwcI,2017-1-27,872
10000,JEwcI,2017-2-27,106
10000,JEwcI,2017-3-27,1656
10000,JEwcI,2017-4-27,1343
10000,JEwcI,2017-5-27,593
10000,JEwcI,2017-6-27,1080
10000,JEwcI,2017-7-27,80
10000,JEwcI,2017-8-27,868
10000,JEwcI,2017-9-27,1411
10000,JEwcI,2017-10-27,1713
10000,JEwcI,2017-11-27,968
10000,JEwcI,2017-12-27,1251
10000,JEwcI,2017-1-28,1216
10000,JEwcI,2017-2-28,79
10000,JEwcI,2017-3-28,768
10000,JEwcI,2017-4-28,1040
10000,JEwcI,2017-5-28,1531
10000,JEwcI,2017-6-28,933
10000,JEwcI,2017-7-28,1779
10000,JEwcI,2017-8-28,663
10000,JEwcI,2017-9-28,259
10000,JEwcI,2017-10-28,653
10000,JEwcI,2017-11-28,1936
10000,JEwcI,2017-12-28,95
10000,JEwcI,2017-1-29,365
10000,JEwcI,2017-2-29,1874
10000,JEwcI,2017-3-29,1720
10000,JEwcI,2017-4-29,835
10000,JEwcI,2017-5-29,1680
10000,JEwcI,2017-6-29,976
10000,JEwcI,2017-7-29,455
10000,JEwcI,2017-8-29,1725
10000,JEwcI,2017-9-29,71
10000,JEwcI,2017-10-29,808
10000,JEwcI,2017-11-29,1559
10000,JEwcI,2017-12-29,1156
10000,JEwcI,2017-1-30,1602
10000,JEwcI,2017-2-30,1832
10000,JEwcI,2017-3-30,1905
10000,JEwcI,2017-4-30,440
10000,JEwcI,2017-5-30,1375
10000,JEwcI,2017-6-30,1562
10000,JEwcI,2017-7-30,885
10000,JEwcI,2017-8-30,1962
10000,JEwcI,2017-9-30,1080
10000,JEwcI,2017-10-30,1836
10000,JEwcI,2017-11-30,797
10000,JEwcI,2017-12-30,1202
10000,JEwcI,2017-1-31,508
10000,JEwcI,2017-2-31,80
10000,JEwcI,2017-3-31,1340
10000,JEwcI,2017-4-31,76
10000,JEwcI,2017-5-31,1058
10000,JEwcI,2017-6-31,1493
10000,JEwcI,2017-7-31,1740
10000,JEwcI,2017-8-31,546
10000,JEwcI,2017-9-31,474
10000,JEwcI,2017-10-31,773
10000,JEwcI,2017-11-31,1097
10000,JEwcI,2017-12-31,880
10000,JEwcI,2017-1-1,1335
10000,JEwcI,2017-2-1,1072
10000,JEwcI,2017-3-1,1400
10000,JEwcI,2017-4-1,707
10000,JEwcI,2017-5-1,955
10000,JEwcI,2017-6-1,666
10000,JEwcI,2017-7-1,141
10000,JEwcI,2017-8-1,1588
10000,JEwcI,2017-9-1,481
10000,JEwcI,2017-10-1,1168
10000,JEwcI,2017-11-1,315
10000,JEwcI,2017-12-1,1396
10000,JEwcI,2017-1-2,225
10000,JEwcI,2017-2-2,1009
10000,JEwcI,2017-3-2,12
10000,JEwcI,2017-4-2,136
10000,JEwcI,2017-5-2,1455
10000,JEwcI,2017-6-2,762
10000,JEwcI,2017-7-2,1043
10000,JEwcI,2017-8-2,742
10000,JEwcI,2017-9-2,21
10000,JEwcI,2017-10-2,1922
10000,JEwcI,2017-11-2,512
10000,JEwcI,2017-12-2,1248
10000,JEwcI,2017-1-3,18
10000,JEwcI,2017-2-3,1368
10000,JEwcI,2017-3-3,1717
10000,JEwcI,2017-4-3,1714
10000,JEwcI,2017-5-3,1650
10000,JEwcI,2017-6-3,1290
10000,JEwcI,2017-7-3,1335
10000,JEwcI,2017-8-3,759
10000,JEwcI,2017-9-3,1169
10000,JEwcI,2017-10-3,1895
10000,JEwcI,2017-11-3,1303
10000,JEwcI,2017-12-3,640
10000,JEwcI,2017-1-4,1979
10000,JEwcI,2017-2-4,199
10000,JEwcI,2017-3-4,1105
10000,JEwcI,2017-4-4,791
10000,JEwcI,2017-5-4,661
10000,JEwcI,2017-6-4,681
10000,JEwcI,2017-7-4,1652
10000,JEwcI,2017-8-4,753
10000,JEwcI,2017-9-4,33
10000,JEwcI,2017-10-4,29
10000,JEwcI,2017-11-4,1987
10000,JEwcI,2017-12-4,1042
10000,JEwcI,2017-1-5,253
10000,JEwcI,2017-2-5,83
10000,JEwcI,2017-3-5,1420
10000,JEwcI,2017-4-5,1814
10000,JEwcI,2017-5-5,718
10000,JEwcI,2017-6-5,244
10000,JEwcI,2017-7-5,1063
10000,JEwcI,2017-8-5,1229
10000,JEwcI,2017-9-5,652
10000,JEwcI,2017-10-5,864
10000,JEwcI,2017-11-5,769
10000,JEwcI,2017-12-5,470
10000,JEwcI,2017-1-6,1005
10000,JEwcI,2017-2-6,1047
10000,JEwcI,2017-3-6,1594
10000,JEwcI,2017-4-6,1487
10000,JEwcI,2017-5-6,326
10000,JEwcI,2017-6-6,1276
10000,JEwcI,2017-7-6,1323
10000,JEwcI,2017-8-6,540
10000,JEwcI,2017-9-6,1679
10000,JEwcI,2017-10-6,1990
10000,JEwcI,2017-11-6,588
10000,JEwcI,2017-12-6,710
10000,JEwcI,2017-1-7,1271
10000,JEwcI,2017-2-7,1945
10000,JEwcI,2017-3-7,1221
10000,JEwcI,2017-4-7,470
10000,JEwcI,2017-5-7,183
10000,JEwcI,2017-6-7,1589
10000,JEwcI,2017-7-7,1955
10000,JEwcI,2017-8-7,978
10000,JEwcI,2017-9-7,779
10000,JEwcI,2017-10-7,1006
10000,JEwcI,2017-11-7,1262
10000,JEwcI,2017-12-7,135
10000,JEwcI,2017-1-8,1487
10000,JEwcI,2017-2-8,1196
10000,JEwcI,2017-3-8,1033
10000,JEwcI,2017-4-8,88
10000,JEwcI,2017-5-8,935
10000,JEwcI,2017-6-8,1779
10000,JEwcI,2017-7-8,1993
10000,JEwcI,2017-8-8,790
10000,JEwcI,2017-9-8,962
10000,JEwcI,2017-10-8,965
10000,JEwcI,2017-11-8,1001
10000,JEwcI,2017-12-8,1105
10000,JEwcI,2017-1-9,1807
10000,JEwcI,2017-2-9,567
10000,JEwcI,2017-3-9,669
10000,JEwcI,2017-4-9,1134
10000,JEwcI,2017-5-9,671
10000,JEwcI,2017-6-9,1457
10000,JEwcI,2017-7-9,998
10000,JEwcI,2017-8-9,1545
10000,JEwcI,2017-9-9,1597
10000,JEwcI,2017-10-9,218
10000,JEwcI,2017-11-9,838
10000,JEwcI,2017-12-9,844
10000,JEwcI,2017-1-10,1372
10000,JEwcI,2017-2-10,563
10000,JEwcI,2017-3-10,1028
10000,JEwcI,2017-4-10,1264
10000,JEwcI,2017-5-10,801
10000,JEwcI,2017-6-10,723
10000,JEwcI,2017-7-10,1490
10000,JEwcI,2017-8-10,1604
10000,JEwcI,2017-9-10,1601
10000,JEwcI,2017-10-10,227
10000,JEwcI,2017-11-10,1197
10000,JEwcI,2017-12-10,1692
10000,JEwcI,2017-1-11,1771
10000,JEwcI,2017-2-11,363
10000,JEwcI,2017-3-11,1301
10000,JEwcI,2017-4-11,363
10000,JEwcI,2017-5-11,1721
10000,JEwcI,2017-6-11,1565
10000,JEwcI,2017-7-11,1421
10000,JEwcI,2017-8-11,1445
10000,JEwcI,2017-9-11,610
10000,JEwcI,2017-10-11,495
10000,JEwcI,2017-11-11,741
10000,JEwcI,2017-12-11,1022
10000,JEwcI,2017-1-12,1812
10000,JEwcI,2017-2-12,1151
10000,JEwcI,2017-3-12,1015
10000,JEwcI,2017-4-12,55
10000,JEwcI,2017-5-12,1393
10000,JEwcI,2017-6-12,738
10000,JEwcI,2017-7-12,1279
10000,JEwcI,2017-8-12,1882
10000,JEwcI,2017-9-12,1608
10000,JEwcI,2017-10-12,654
10000,JEwcI,2017-11-12,1822
10000,JEwcI,2017-12-12,707
10000,JEwcI,2017-1-13,245
10000,JEwcI,2017-2-13,1338
10000,JEwcI,2017-3-13,144
10000,JEwcI,2017-4-13,290
10000,JEwcI,2017-5-13,1339
10000,JEwcI,2017-6-13,1154
10000,JEwcI,2017-7-13,604
10000,JEwcI,2017-8-13,623
10000,JEwcI,2017-9-13,225
10000,JEwcI,2017-10-13,78
10000,JEwcI,2017-11-13,1724
10000,JEwcI,2017-12-13,1981
10000,JEwcI,2017-1-14,330
10000,JEwcI,2017-2-14,1733
10000,JEwcI,2017-3-14,223
10000,JEwcI,2017-4-14,594
10000,JEwcI,2017-5-14,1130
10000,JEwcI,2017-6-14,846
10000,JEwcI,2017-7-14,987
10000,JEwcI,2017-8-14,1445
10000,JEwcI,2017-9-14,805
10000,JEwcI,2017-10-14,616
10000,JEwcI,2017-11-14,1750
10000,JEwcI,2017-12-14,489
10000,JEwcI,2017-1-15,1338
10000,JEwcI,2017-2-15,1963
10000,JEwcI,2017-3-15,135
10000,JEwcI,2017-4-15,697
10000,JEwcI,2017-5-15,209
10000,JEwcI,2017-6-15,1630
10000,JEwcI,2017-7-15,1224
10000,JEwcI,2017-8-15,1908
10000,JEwcI,2017-9-15,737
10000,JEwcI,2017-10-15,474
10000,JEwcI,2017-11-15,1920
10000,JEwcI,2017-12-15,1372
10000,JEwcI,2017-1-16,293
10000,JEwcI,2017-2-16,1855
10000,JEwcI,2017-3-16,734
10000,JEwcI,2017-4-16,1561
10000,JEwcI,2017-5-16,1056
10000,JEwcI,2017-6-16,1606
10000,JEwcI,2017-7-16,184
10000,JEwcI,2017-8-16,1075
10000,JEwcI,2017-9-16,382
10000,JEwcI,2017-10-16,119
10000,JEwcI,2017-11-16,741
10000,JEwcI,2017-12-16,432
10000,JEwcI,2017-1-17,684
10000,JEwcI,2017-2-17,779
10000,JEwcI,2017-3-17,279
10000,JEwcI,2017-4-17,283
10000,JEwcI,2017-5-17,667
10000,JEwcI,2017-6-17,836
10000,JEwcI,2017-7-17,125
10000,JEwcI,2017-8-17,118
10000,JEwcI,2017-9-17,737
10000,JEwcI,2017-10-17,28
10000,JEwcI,2017-11-17,119
10000,JEwcI,2017-12-17,577
10000,JEwcI,2017-1-18,737
10000,JEwcI,2017-2-18,91
10000,JEwcI,2017-3-18,556
10000,JEwcI,2017-4-18,795
10000,JEwcI,2017-5-18,60
10000,JEwcI,2017-6-18,1901
10000,JEwcI,2017-7-18,793
10000,JEwcI,2017-8-18,1432
10000,JEwcI,2017-9-18,136
10000,JEwcI,2017-10-18,580
10000,JEwcI,2017-11-18,875
10000,JEwcI,2017-12-18,1907
10000,JEwcI,2017-1-19,1184
10000,JEwcI,2017-2-19,74
10000,JEwcI,2017-3-19,719
10000,JEwcI,2017-4-19,790
10000,JEwcI,2017-5-19,476
10000,JEwcI,2017-6-19,41
10000,JEwcI,2017-7-19,1351
10000,JEwcI,2017-8-19,329
10000,JEwcI,2017-9-19,290
10000,JEwcI,2017-10-19,974
10000,JEwcI,2017-11-19,1072
10000,JEwcI,2017-12-19,1591
10000,JEwcI,2017-1-20,189
10000,JEwcI,2017-2-20,1787
10000,JEwcI,2017-3-20,1490
10000,JEwcI,2017-4-20,1239
10000,JEwcI,2017-5-20,893
10000,JEwcI,2017-6-20,1053
10000,JEwcI,2017-7-20,1063
10000,JEwcI,2017-8-20,681
10000,JEwcI,2017-9-20,1903
10000,JEwcI,2017-10-20,1005
10000,JEwcI,2017-11-20,176
10000,JEwcI,2017-12-20,479
10000,JEwcI,2017-1-21,1695
10000,JEwcI,2017-2-21,139
10000,JEwcI,2017-3-21,468
10000,JEwcI,2017-4-21,1998
10000,JEwcI,2017-5-21,1083
10000,JEwcI,2017-6-21,1639
10000,JEwcI,2017-7-21,1515
10000,JEwcI,2017-8-21,1621
10000,JEwcI,2017-9-21,1993
10000,JEwcI,2017-10-21,1826
10000,JEwcI,2017-11-21,1722
10000,JEwcI,2017-12-21,1838
10000,JEwcI,2017-1-22,828
10000,JEwcI,2017-2-22,581
10000,JEwcI,2017-3-22,399
10000,JEwcI,2017-4-22,978
10000,JEwcI,2017-5-22,1891
10000,JEwcI,2017-6-22,1023
10000,JEwcI,2017-7-22,943
10000,JEwcI,2017-8-22,834
10000,JEwcI,2017-9-22,243
10000,JEwcI,2017-10-22,1349
10000,JEwcI,2017-11-22,702
10000,JEwcI,2017-12-22,707
10000,JEwcI,2017-1-23,502
10000,JEwcI,2017-2-23,1141
10000,JEwcI,2017-3-23,687
10000,JEwcI,2017-4-23,346
10000,JEwcI,2017-5-23,1891
10000,JEwcI,2017-6-23,637
10000,JEwcI,2017-7-23,413
10000,JEwcI,2017-8-23,1400
10000,JEwcI,2017-9-23,816
10000,JEwcI,2017-10-23,1690
10000,JEwcI,2017-11-23,1162
10000,JEwcI,2017-12-23,935
10000,JEwcI,2017-1-24,1126
10000,JEwcI,2017-2-24,1410
10000,JEwcI,2017-3-24,1877
10000,JEwcI,2017-4-24,1382
10000,JEwcI,2017-5-24,260
10000,JEwcI,2017-6-24,1189
10000,JEwcI,2017-7-24,705
10000,JEwcI,2017-8-24,1874
10000,JEwcI,2017-9-24,663
10000,JEwcI,2017-10-24,722
10000,JEwcI,2017-11-24,195
10000,JEwcI,2017-12-24,566
10000,JEwcI,2017-1-25,360
10000,JEwcI,2017-2-25,38
10000,JEwcI,2017-3-25,588
10000,JEwcI,2017-4-25,1811
10000,JEwcI,2017-5-25,245
10000,JEwcI,2017-6-25,1467
10000,JEwcI,2017-7-25,425
10000,JEwcI,2017-8-25,867
10000,JEwcI,2017-9-25,1189
10000,JEwcI,2017-10-25,542
10000,JEwcI,2017-11-25,1063
10000,JEwcI,2017-12-25,1547
10000,JEwcI,2017-1-26,502
10000,JEwcI,2017-2-26,1617
10000,JEwcI,2017-3-26,1099
10000,JEwcI,2017-4-26,1023
10000,JEwcI,2017-5-26,1226
10000,JEwcI,2017-6-26,1203
10000,JEwcI,2017-7-26,48
10000,JEwcI,2017-8-26,1051
10000,JEwcI,2017-9-26,1570
10000,JEwcI,2017-10-26,636
10000,JEwcI,2017-11-26,1458
10000,JEwcI,2017-12-26,1967
10000,JEwcI,2017-1-27,456
10000,JEwcI,2017-2-27,1405
10000,JEwcI,2017-3-27,1531
10000,JEwcI,2017-4-27,1962
10000,JEwcI,2017-5-27,819
10000,JEwcI,2017-6-27,1975
10000,JEwcI,2017-7-27,556
10000,JEwcI,2017-8-27,1531
10000,JEwcI,2017-9-27,1495
10000,JEwcI,2017-10-27,44
10000,JEwcI,2017-11-27,591
10000,JEwcI,2017-12-27,803
10000,JEwcI,2017-1-28,1388
10000,JEwcI,2017-2-28,915
10000,JEwcI,2017-3-28,1450
10000,JEwcI,2017-4-28,319
10000,JEwcI,2017-5-28,272
10000,JEwcI,2017-6-28,1791
10000,JEwcI,2017-7-28,1383
10000,JEwcI,2017-8-28,133
10000,JEwcI,2017-9-28,1775
10000,JEwcI,2017-10-28,642
10000,JEwcI,2017-11-28,1569
10000,JEwcI,2017-12-28,300
10000,JEwcI,2017-1-29,1954
10000,JEwcI,2017-2-29,78
10000,JEwcI,2017-3-29,1585
10000,JEwcI,2017-4-29,257
10000,JEwcI,2017-5-29,1333
10000,JEwcI,2017-6-29,893
10000,JEwcI,2017-7-29,490
10000,JEwcI,2017-8-29,103
10000,JEwcI,2017-9-29,750
10000,JEwcI,2017-10-29,1233
10000,JEwcI,2017-11-29,722
10000,JEwcI,2017-12-29,271
10000,JEwcI,2017-1-30,1611
10000,JEwcI,2017-2-30,990
10000,JEwcI,2017-3-30,338
10000,JEwcI,2017-4-30,1641
10000,JEwcI,2017-5-30,1258
10000,JEwcI,2017-6-30,1047
10000,JEwcI,2017-7-30,352
10000,JEwcI,2017-8-30,1658
10000,JEwcI,2017-9-30,479
10000,JEwcI,2017-10-30,1302
10000,JEwcI,2017-11-30,683
10000,JEwcI,2017-12-30,990
10000,JEwcI,2017-1-31,2
10000,JEwcI,2017-2-31,1568
10000,JEwcI,2017-3-31,422
10000,JEwcI,2017-4-31,895
10000,JEwcI,2017-5-31,135
10000,JEwcI,2017-6-31,8
10000,JEwcI,2017-7-31,361
10000,JEwcI,2017-8-31,742
10000,JEwcI,2017-9-31,194
10000,JEwcI,2017-10-31,1699
10000,JEwcI,2017-11-31,1188
10000,JEwcI,2017-12-31,178
10000,JEwcI,2017-1-1,42
10000,JEwcI,2017-2-1,1357
10000,JEwcI,2017-3-1,1941
10000,JEwcI,2017-4-1,1847
10000,JEwcI,2017-5-1,1469
10000,JEwcI,2017-6-1,345
10000,JEwcI,2017-7-1,380
10000,JEwcI,2017-8-1,1913
10000,JEwcI,2017-9-1,964
10000,JEwcI,2017-10-1,1710
10000,JEwcI,2017-11-1,61
10000,JEwcI,2017-12-1,1385
10000,JEwcI,2017-1-2,73
10000,JEwcI,2017-2-2,1504
10000,JEwcI,2017-3-2,1462
10000,JEwcI,2017-4-2,703
10000,JEwcI,2017-5-2,102
10000,JEwcI,2017-6-2,1069
10000,JEwcI,2017-7-2,1154
10000,JEwcI,2017-8-2,1529
10000,JEwcI,2017-9-2,1552
10000,JEwcI,2017-10-2,74
10000,JEwcI,2017-11-2,1149
10000,JEwcI,2017-12-2,1730
10000,JEwcI,2017-1-3,244
10000,JEwcI,2017-2-3,844
10000,JEwcI,2017-3-3,1049
10000,JEwcI,2017-4-3,118
10000,JEwcI,2017-5-3,65
10000,JEwcI,2017-6-3,363
10000,JEwcI,2017-7-3,1552
10000,JEwcI,2017-8-3,773
10000,JEwcI,2017-9-3,470
10000,JEwcI,2017-10-3,1731
10000,JEwcI,2017-11-3,747
10000,JEwcI,2017-12-3,1511
10000,JEwcI,2017-1-4,1869
10000,JEwcI,2017-2-4,398
10000,JEwcI,2017-3-4,498
10000,JEwcI,2017-4-4,1103
10000,JEwcI,2017-5-4,1352
10000,JEwcI,2017-6-4,1679
10000,JEwcI,2017-7-4,53
10000,JEwcI,2017-8-4,1043
10000,JEwcI,2017-9-4,522
10000,JEwcI,2017-10-4,1088
10000,JEwcI,2017-11-4,1563
10000,JEwcI,2017-12-4,1834
10000,JEwcI,2017-1-5,1850
10000,JEwcI,2017-2-5,1022
10000,JEwcI,2017-3-5,1240
10000,JEwcI,2017-4-5,1911
10000,JEwcI,2017-5-5,1492
10000,JEwcI,2017-6-5,1651
10000,JEwcI,2017-7-5,580
10000,JEwcI,2017-8-5,1477
10000,JEwcI,2017-9-5,1616
10000,JEwcI,2017-10-5,1876
10000,JEwcI,2017-11-5,1178
10000,JEwcI,2017-12-5,1220
10000,JEwcI,2017-1-6,615
10000,JEwcI,2017-2-6,348
10000,JEwcI,2017-3-6,798
10000,JEwcI,2017-4-6,179
10000,JEwcI,2017-5-6,1635
10000,JEwcI,2017-6-6,857
10000,JEwcI,2017-7-6,883
10000,JEwcI,2017-8-6,1662
10000,JEwcI,2017-9-6,902
10000,JEwcI,2017-10-6,262
10000,JEwcI,2017-11-6,1420
10000,JEwcI,2017-12-6,1770
10000,JEwcI,2017-1-7,1022
10000,JEwcI,2017-2-7,1273
10000,JEwcI,2017-3-7,1841
10000,JEwcI,2017-4-7,686
10000,JEwcI,2017-5-7,888
10000,JEwcI,2017-6-7,1917
10000,JEwcI,2017-7-7,1717
10000,JEwcI,2017-8-7,1892
10000,JEwcI,2017-9-7,1698
10000,JEwcI,2017-10-7,1267
10000,JEwcI,2017-11-7,1749
10000,JEwcI,2017-12-7,65
10000,JEwcI,2017-1-8,389
10000,JEwcI,2017-2-8,932
10000,JEwcI,2017-3-8,1619
10000,JEwcI,2017-4-8,81
10000,JEwcI,2017-5-8,3
10000,JEwcI,2017-6-8,1130
10000,JEwcI,2017-7-8,1028
10000,JEwcI,2017-8-8,631
10000,JEwcI,2017-9-8,589
10000,JEwcI,2017-10-8,1152
10000,JEwcI,2017-11-8,630
10000,JEwcI,2017-12-8,1172
10000,JEwcI,2017-1-9,1864
10000,JEwcI,2017-2-9,407
10000,JEwcI,2017-3-9,295
10000,JEwcI,2017-4-9,1428
10000,JEwcI,2017-5-9,1681
10000,JEwcI,2017-6-9,490
10000,JEwcI,2017-7-9,610
10000,JEwcI,2017-8-9,177
10000,JEwcI,2017-9-9,1071
10000,JEwcI,2017-10-9,1236
10000,JEwcI,2017-11-9,459
10000,JEwcI,2017-12-9,643
10000,JEwcI,2017-1-10,840
10000,JEwcI,2017-2-10,1633
10000,JEwcI,2017-3-10,1037
10000,JEwcI,2017-4-10,1893
10000,JEwcI,2017-5-10,630
10000,JEwcI,2017-6-10,274
10000,JEwcI,2017-7-10,993
10000,JEwcI,2017-8-10,782
10000,JEwcI,2017-9-10,203
10000,JEwcI,2017-10-10,1461
10000,JEwcI,2017-11-10,290
10000,JEwcI,2017-12-10,1662
10000,JEwcI,2017-1-11,307
10000,JEwcI,2017-2-11,997
10000,JEwcI,2017-3-11,1151
10000,JEwcI,2017-4-11,423
10000,JEwcI,2017-5-11,890
10000,JEwcI,2017-6-11,717
10000,JEwcI,2017-7-11,640
10000,JEwcI,2017-8-11,703
10000,JEwcI,2017-9-11,1566
10000,JEwcI,2017-10-11,883
10000,JEwcI,2017-11-11,1661
10000,JEwcI,2017-12-11,659
10000,JEwcI,2017-1-12,245
10000,JEwcI,2017-2-12,386
10000,JEwcI,2017-3-12,651
10000,JEwcI,2017-4-12,765
10000,JEwcI,2017-5-12,1601
10000,JEwcI,2017-6-12,840
10000,JEwcI,2017-7-12,1209
10000,JEwcI,2017-8-12,1497
10000,JEwcI,2017-9-12,1283
10000,JEwcI,2017-10-12,1250
10000,JEwcI,2017-11-12,58
10000,JEwcI,2017-12-12,421
10000,JEwcI,2017-1-13,175
10000,JEwcI,2017-2-13,581
10000,JEwcI,2017-3-13,787
10000,JEwcI,2017-4-13,1271
10000,JEwcI,2017-5-13,287
10000,JEwcI,2017-6-13,1999
10000,JEwcI,2017-7-13,504
10000,JEwcI,2017-8-13,979
10000,JEwcI,2017-9-13,138
10000,JEwcI,2017-10-13,700
10000,JEwcI,2017-11-13,530
10000,JEwcI,2017-12-13,461
10000,JEwcI,2017-1-14,118
10000,JEwcI,2017-2-14,205
10000,JEwcI,2017-3-14,1540
10000,JEwcI,2017-4-14,828
10000,JEwcI,2017-5-14,459
10000,JEwcI,2017-6-14,1622
10000,JEwcI,2017-7-14,398
10000,JEwcI,2017-8-14,1760
10000,JEwcI,2017-9-14,1098
10000,JEwcI,2017-10-14,935
10000,JEwcI,2017-11-14,481
10000,JEwcI,2017-12-14,614
10000,JEwcI,2017-1-15,1567
10000,JEwcI,2017-2-15,493
10000,JEwcI,2017-3-15,596
10000,JEwcI,2017-4-15,1161
10000,JEwcI,2017-5-15,1746
10000,JEwcI,2017-6-15,538
10000,JEwcI,2017-7-15,1670
10000,JEwcI,2017-8-15,538
10000,JEwcI,2017-9-15,1476
10000,JEwcI,2017-10-15,1555
10000,JEwcI,2017-11-15,917
10000,JEwcI,2017-12-15,371
10000,JEwcI,2017-1-16,760
10000,JEwcI,2017-2-16,1752
10000,JEwcI,2017-3-16,1758
10000,JEwcI,2017-4-16,1433
10000,JEwcI,2017-5-16,255
10000,JEwcI,2017-6-16,1065
10000,JEwcI,2017-7-16,726
10000,JEwcI,2017-8-16,401
10000,JEwcI,2017-9-16,1034
10000,JEwcI,2017-10-16,759
10000,JEwcI,2017-11-16,393
10000,JEwcI,2017-12-16,548
10000,JEwcI,2017-1-17,1273
10000,JEwcI,2017-2-17,792
10000,JEwcI,2017-3-17,193
10000,JEwcI,2017-4-17,933
10000,JEwcI,2017-5-17,137
10000,JEwcI,2017-6-17,1103
10000,JEwcI,2017-7-17,1690
10000,JEwcI,2017-8-17,211
10000,JEwcI,2017-9-17,1694
10000,JEwcI,2017-10-17,668
10000,JEwcI,2017-11-17,627
10000,JEwcI,2017-12-17,1498
10000,JEwcI,2017-1-18,989
10000,JEwcI,2017-2-18,1248
10000,JEwcI,2017-3-18,1879
10000,JEwcI,2017-4-18,1647
10000,JEwcI,2017-5-18,1149
10000,JEwcI,2017-6-18,931
10000,JEwcI,2017-7-18,669
10000,JEwcI,2017-8-18,875
10000,JEwcI,2017-9-18,1598
10000,JEwcI,2017-10-18,1449
10000,JEwcI,2017-11-18,1436
10000,JEwcI,2017-12-18,599
10000,JEwcI,2017-1-19,123
10000,JEwcI,2017-2-19,1443
10000,JEwcI,2017-3-19,1731
10000,JEwcI,2017-4-19,154
10000,JEwcI,2017-5-19,861
10000,JEwcI,2017-6-19,434
10000,JEwcI,2017-7-19,1385
10000,JEwcI,2017-8-19,1967
10000,JEwcI,2017-9-19,816
10000,JEwcI,2017-10-19,1393
10000,JEwcI,2017-11-19,704
10000,JEwcI,2017-12-19,1866
10000,JEwcI,2017-1-20,953
10000,JEwcI,2017-2-20,308
10000,JEwcI,2017-3-20,223
10000,JEwcI,2017-4-20,684
10000,JEwcI,2017-5-20,792
10000,JEwcI,2017-6-20,667
10000,JEwcI,2017-7-20,48
10000,JEwcI,2017-8-20,469
10000,JEwcI,2017-9-20,1930
10000,JEwcI,2017-10-20,811
10000,JEwcI,2017-11-20,1814
10000,JEwcI,2017-12-20,90
10000,JEwcI,2017-1-21,1427
10000,JEwcI,2017-2-21,1743
10000,JEwcI,2017-3-21,1604
10000,JEwcI,2017-4-21,599
10000,JEwcI,2017-5-21,474
10000,JEwcI,2017-6-21,1195
10000,JEwcI,2017-7-21,506
10000,JEwcI,2017-8-21,1158
10000,JEwcI,2017-9-21,1589
10000,JEwcI,2017-10-21,1858
10000,JEwcI,2017-11-21,1809
10000,JEwcI,2017-12-21,1889
10000,JEwcI,2017-1-22,1447
10000,JEwcI,2017-2-22,40
10000,JEwcI,2017-3-22,1818
10000,JEwcI,2017-4-22,1364
10000,JEwcI,2017-5-22,1975
10000,JEwcI,2017-6-22,26
10000,JEwcI,2017-7-22,1089
10000,JEwcI,2017-8-22,503
10000,JEwcI,2017-9-22,66
10000,JEwcI,2017-10-22,412
10000,JEwcI,2017-11-22,840
10000,JEwcI,2017-12-22,570
10000,JEwcI,2017-1-23,676
10000,JEwcI,2017-2-23,1395
10000,JEwcI,2017-3-23,641
10000,JEwcI,2017-4-23,1986
10000,JEwcI,2017-5-23,1651
10000,JEwcI,2017-6-23,1109
10000,JEwcI,2017-7-23,187
10000,JEwcI,2017-8-23,83
10000,JEwcI,2017-9-23,1085
10000,JEwcI,2017-10-23,1390
10000,JEwcI,2017-11-23,1250
10000,JEwcI,2017-12-23,686
10000,JEwcI,2017-1-24,755
10000,JEwcI,2017-2-24,1381
10000,JEwcI,2017-3-24,128
10000,JEwcI,2017-4-24,1502
10000,JEwcI,2017-5-24,277
10000,JEwcI,2017-6-24,862
10000,JEwcI,2017-7-24,424
10000,JEwcI,2017-8-24,1565
10000,JEwcI,2017-9-24,1872
10000,JEwcI,2017-10-24,832
10000,JEwcI,2017-11-24,885
10000,JEwcI,2017-12-24,428
10000,JEwcI,2017-1-25,646
10000,JEwcI,2017-2-25,889
10000,JEwcI,2017-3-25,478
10000,JEwcI,2017-4-25,883
10000,JEwcI,2017-5-25,925
10000,JEwcI,2017-6-25,1265
10000,JEwcI,2017-7-25,1260
10000,JEwcI,2017-8-25,1045
10000,JEwcI,2017-9-25,778
10000,JEwcI,2017-10-25,1821
10000,JEwcI,2017-11-25,1855
10000,JEwcI,2017-12-25,520
10000,JEwcI,2017-1-26,927
10000,JEwcI,2017-2-26,773
10000,JEwcI,2017-3-26,1134
10000,JEwcI,2017-4-26,1251
10000,JEwcI,2017-5-26,675
10000,JEwcI,2017-6-26,1336
10000,JEwcI,2017-7-26,334
10000,JEwcI,2017-8-26,1001
10000,JEwcI,2017-9-26,737
